competitionid,sessionid,gameid,endid,hammer_closest_dist,hammer_stones_in_house,hammer_house_control_diff,end_num,end_parity,powerplay,hammer_is_team1,hammer_is_team2,missing_shot3_snapshot,any_missing_coordinates,nonhammer_closest_dist,nonhammer_stones_in_house,hammer_team_scored,hammer_team_points,hammer_points_bucket,end_blank,steal,net_points_for_hammer
0,10,1,6,440.9648512069868,0,0,6,0,,1,0,0,0,398.72296146572745,0,0,0,0,1,0,0
0,10,1,7,272.2498852157701,0,0,7,1,2.0,0,1,0,0,389.0629769073382,0,0,0,0,0,1,-1
0,10,1,8,79.07591289387686,2,0,8,0,,1,0,0,0,27.892651361962706,2,0,0,0,0,1,-3
0,10,2,1,74.0,2,1,1,1,,0,1,0,0,11.180339887498949,1,0,0,0,0,1,-1
0,10,2,2,82.56512580987206,2,0,2,0,,1,0,0,0,110.78808600206071,2,0,0,0,0,1,-2
0,10,2,3,112.2007130102122,1,-1,3,1,,0,1,0,0,95.02105029939419,2,1,1,1,0,0,1
0,10,2,4,150.0,2,1,4,0,,1,0,0,0,169.36646657470303,1,0,0,0,0,1,-1
0,10,2,5,205.8275977608445,1,1,5,1,1.0,0,1,0,0,349.1618535865566,0,0,0,0,0,1,-3
0,10,2,6,224.39696967650877,1,1,6,0,,1,0,0,0,336.5947117825828,0,1,1,1,0,0,1
0,10,2,7,69.6419413859206,1,-1,7,1,,0,1,0,0,86.4060183089118,2,1,1,1,0,0,1
0,10,2,8,150.0,2,0,8,0,,1,0,0,0,91.54780172128658,2,1,1,1,0,0,1
0,11,1,1,82.46211251235322,2,0,1,1,,1,0,0,0,76.02631123499285,2,1,2,2,0,0,2
0,11,1,2,175.1456536714514,2,1,2,0,,0,1,0,0,54.74486277268398,1,1,1,1,0,0,1
0,11,1,3,104.01922899156675,2,0,3,1,,1,0,0,0,58.69412236331676,2,1,1,1,0,0,1
0,11,1,4,150.0,1,-1,4,0,,0,1,0,0,54.00925846556311,2,1,1,1,0,0,1
0,11,1,5,150.0,2,0,5,1,,1,0,0,0,165.0242406436097,2,1,1,1,0,0,1
0,11,1,6,403.11288741492746,0,-1,6,0,,0,1,0,0,9.219544457292887,1,0,0,0,0,1,-1
0,11,1,7,13.892443989449804,1,-1,7,1,,1,0,0,0,92.09777413162601,2,1,1,1,0,0,1
0,11,1,8,144.26711336961034,2,0,8,0,,0,1,0,0,71.11258679024411,2,1,9,3,0,1,0
0,11,2,1,150.0,1,0,1,1,,1,0,0,0,69.85699678629192,1,1,2,2,0,0,2
0,11,2,2,125.39936203984452,2,1,2,0,,0,1,0,0,67.00746227100382,1,0,0,0,0,1,-1
0,11,2,3,128.42507543311004,1,-1,3,1,,1,0,0,0,150.0,2,0,0,0,0,1,-1
0,11,2,4,93.47726996441435,2,0,4,0,,0,1,0,0,166.715326230074,2,1,3,3,0,0,3
0,11,2,5,150.0,1,0,5,1,,1,0,0,0,207.9663434308542,1,0,0,0,0,1,-2
0,11,2,6,345.6370929168338,0,0,6,0,,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-3
0,11,2,7,406.45048898974153,0,0,7,1,1.0,1,0,0,0,278.72925931807015,0,1,2,2,0,0,2
0,11,2,8,80.11242100947892,2,0,8,0,,0,1,0,0,57.38466694161429,2,0,0,0,0,1,-1
0,11,3,1,37.05401462729781,2,0,1,1,,0,1,0,0,101.59724405711013,2,0,0,0,0,1,-3
0,11,3,2,22.847319317591726,2,0,2,0,,1,0,0,0,110.43550153822818,2,1,1,1,0,0,1
0,11,3,3,100.46392387319938,2,0,3,1,,0,1,0,0,77.69813382572325,2,1,1,1,0,0,1
0,11,3,4,12.041594578792296,2,2,4,0,,1,0,0,0,378.90632087628205,0,1,1,1,0,0,1
0,11,3,5,51.884487084291386,1,0,5,1,,0,1,0,0,115.24755962709145,1,1,3,3,0,0,3
0,11,3,6,112.0446339634344,2,1,6,0,,1,0,0,0,128.47178678604885,1,1,1,1,0,0,1
0,11,3,7,85.42833253669417,2,0,7,1,,0,1,0,0,18.601075237738275,2,0,0,0,0,1,-1
0,11,3,8,61.773780845922005,1,0,8,0,,1,0,0,0,78.54934754662193,1,1,1,1,0,0,1
0,11,4,1,18.110770276274835,2,0,1,1,,0,1,0,0,93.05912099305473,2,1,1,1,0,0,1
0,11,4,2,144.51643505151932,2,0,2,0,,1,0,0,0,42.44997055358225,2,1,1,1,0,0,1
0,11,4,3,156.06408939919524,2,0,3,1,,0,1,0,0,70.178344238091,2,1,1,1,0,0,1
0,11,4,4,90.80198235721508,1,-1,4,0,,1,0,0,0,73.17103251970687,2,1,1,1,0,0,1
0,11,4,5,111.8257573191436,2,1,5,1,,0,1,0,0,98.60020283954795,1,0,0,0,0,1,-1
0,11,4,6,384.2317009305713,0,-1,6,0,,1,0,0,0,226.92069099136816,1,0,0,0,0,1,-2
0,11,4,7,341.5406271587613,0,0,7,1,2.0,0,1,0,0,383.98567681620625,0,1,1,1,0,0,1
0,11,4,8,43.41658669218482,1,0,8,0,,1,0,0,0,54.00925846556311,1,1,2,2,0,0,2
0,11,4,9,69.63476143421474,2,1,9,1,,0,1,0,0,165.59287424282482,1,0,0,0,0,1,-2
0,12,1,1,86.46964785403026,1,-1,1,1,,0,1,0,0,68.60029154456998,2,1,3,3,0,0,3
0,12,1,2,79.61155694998057,2,1,2,0,,1,0,0,0,25.495097567963924,1,0,0,0,0,1,-2
0,12,1,3,268.9107658685312,0,0,3,1,2.0,0,1,0,0,403.11288741492746,0,1,1,1,0,0,1
0,12,1,4,138.24615727028365,2,0,4,0,,1,0,0,0,4.123105625617661,2,0,0,0,0,1,-1
0,12,1,5,217.60744472558838,1,-1,5,1,,0,1,0,0,69.02897942168927,2,0,0,0,0,1,-4
0,12,1,6,717.540939598571,0,-1,6,0,,1,0,0,0,150.0,1,0,0,0,0,1,-1
0,12,1,7,153.44380078712857,1,-1,7,1,,0,1,0,0,138.7984149765407,2,0,0,0,0,1,-3
0,12,1,8,586.6046368722293,0,0,8,0,,1,0,0,0,403.9418274949996,0,1,1,1,0,0,1
0,12,1,9,150.0,1,0,9,1,,0,1,0,0,59.50630218724736,1,1,2,2,0,0,2
0,12,2,1,67.11929677819934,2,0,1,1,,0,1,0,0,116.45600027478189,2,1,2,2,0,0,2
0,12,2,2,32.01562118716424,2,0,2,0,,1,0,0,0,109.59014554237986,2,1,1,1,0,0,1
0,12,2,3,135.07405376311175,2,1,3,1,,0,1,0,0,168.0773631397161,1,0,0,0,0,1,-1
0,12,2,4,67.26812023536856,2,1,4,0,,1,0,0,0,83.38465086573187,1,1,1,1,0,0,1
0,12,2,5,111.66467659918243,2,2,5,1,,0,1,0,0,598.1203892194279,0,1,3,3,0,0,3
0,12,2,6,403.11288741492746,0,-1,6,0,,1,0,0,0,196.4001018329675,1,1,5,3,0,0,5
0,12,2,7,370.20264720825537,0,0,7,1,2.0,0,1,0,0,413.01089574005186,0,1,3,3,0,0,3
0,12,2,8,76.00657866263946,2,1,8,0,,1,0,0,0,187.92551716038992,1,1,4,3,0,0,4
0,12,3,1,150.0,2,0,1,1,,1,0,0,0,69.6419413859206,2,1,3,3,0,0,3
0,12,3,2,150.0,2,0,2,0,,0,1,0,0,30.083217912982647,2,1,1,1,0,0,1
0,12,3,3,87.09190547921202,1,-1,3,1,,1,0,0,0,109.63576058932597,2,0,0,0,0,1,-1
0,12,3,4,184.20097719610501,1,-1,4,0,,0,1,0,0,50.35871324805669,2,0,0,0,0,1,-1
0,12,3,5,73.40980860893181,1,0,5,1,,1,0,0,0,186.93581786270923,1,0,0,0,0,1,-1
0,12,3,6,51.478150704935004,2,1,6,0,,0,1,0,0,150.0,1,0,0,0,0,1,-1
0,12,3,7,201.34050759844627,2,2,7,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
0,12,3,8,990.4852346198807,0,0,8,0,1.0,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
0,12,4,1,150.0,2,1,1,1,,0,1,0,0,87.66413177577246,1,0,0,0,0,1,-1
0,12,4,2,307.2783754187723,0,-1,2,0,,1,0,0,0,150.0,1,1,1,1,0,0,1
0,12,4,3,93.02150289046077,2,1,3,1,,0,1,0,0,67.11929677819934,1,1,1,1,0,0,1
0,12,4,4,150.0,1,0,4,0,,1,0,0,0,104.78549517943789,1,1,1,1,0,0,1
0,12,4,5,16.64331697709324,2,0,5,1,,0,1,0,0,71.16881339463234,2,0,0,0,0,1,-1
0,12,4,6,209.1219739769114,1,1,6,0,,1,0,0,0,301.4796842243271,0,0,0,0,0,1,-1
0,12,4,7,419.74516078211076,0,0,7,1,2.0,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-2
0,12,4,8,79.6994353806851,2,0,8,0,,1,0,0,0,76.92203845452875,2,1,9,3,0,0,0
0,13,1,1,105.94810050208545,2,0,1,1,,1,0,0,0,104.38869670610895,2,0,0,0,0,1,-1
0,13,1,2,110.6752004741803,2,0,2,0,,0,1,0,0,122.06555615733703,2,1,1,1,0,0,1
0,13,1,3,95.63472172804185,2,1,3,1,,1,0,0,0,69.3757882838098,1,1,1,1,0,0,1
0,13,1,4,64.35060217278468,2,1,4,0,,0,1,0,0,71.69379331573968,1,1,1,1,0,0,1
0,13,1,5,57.30619512757761,2,0,5,1,,1,0,0,0,40.496913462633174,2,1,2,2,0,0,2
0,13,1,6,403.11288741492746,0,-1,6,0,2.0,0,1,0,0,250.0,1,1,2,2,0,0,2
0,13,1,7,341.287269027135,0,0,7,1,,1,0,0,0,438.5544435985115,0,1,2,2,0,0,2
0,13,1,8,150.0,1,0,8,0,,0,1,0,0,171.72361514946044,1,1,1,1,0,0,1
0,13,2,1,42.37924020083418,2,0,1,1,,0,1,0,0,64.00781202322104,2,1,1,1,0,0,1
0,13,2,2,102.41581909060729,2,0,2,0,,1,0,0,0,121.26417442921878,2,1,2,2,0,0,2
0,13,2,3,215.64786110694445,2,0,3,1,,0,1,0,0,53.150729063673246,2,1,1,1,0,0,1
0,13,2,4,180.00277775634464,1,-1,4,0,,1,0,0,0,54.817880294662984,2,0,0,0,0,1,-2
0,13,2,5,156.3873396410336,2,1,5,1,,0,1,0,0,16.64331697709324,1,0,0,0,0,1,-2
0,13,2,6,74.81310045707235,2,0,6,0,,1,0,0,0,101.54801819828883,2,0,0,0,0,1,-1
0,13,2,7,99.15644204992432,1,1,7,1,1.0,0,1,0,0,310.9228200052225,0,0,0,0,0,1,-3
0,13,2,8,157.07959765672945,1,1,8,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
0,13,2,9,81.21576201698781,2,1,9,1,,0,1,0,0,36.05551275463989,1,1,1,1,0,0,1
0,13,3,1,100.41912168506553,2,0,1,1,,1,0,0,0,138.77319625922004,2,0,0,0,0,1,-3
0,13,3,2,4.123105625617661,2,1,2,0,,0,1,0,0,216.27991122617004,1,0,0,0,0,1,-1
0,13,3,3,114.58621208504974,2,1,3,1,,1,0,0,0,67.11929677819934,1,0,0,0,0,1,-1
0,13,3,4,70.178344238091,2,0,4,0,,0,1,0,0,98.35141076771599,2,1,1,1,0,0,1
0,13,3,5,403.11288741492746,0,-1,5,1,2.0,1,0,0,0,63.52952069707436,1,1,2,2,0,0,2
0,13,3,6,85.42833253669417,2,0,6,0,,0,1,0,0,84.20213774008353,2,0,0,0,0,1,-1
0,13,3,7,410.81504354149445,0,0,7,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-1
0,13,3,8,92.44457799135652,2,0,8,0,,0,1,0,0,77.98717843338096,2,1,2,2,0,0,2
0,13,4,1,150.0,1,0,1,1,,0,1,0,0,107.01868995647442,1,1,1,1,0,0,1
0,13,4,2,138.3979768638256,2,1,2,0,,1,0,0,0,41.43669871020132,1,1,1,1,0,0,1
0,13,4,3,62.24146527838174,2,0,3,1,,0,1,0,0,202.76340892774513,2,1,3,3,0,0,3
0,13,4,4,55.78530272392541,2,1,4,0,,1,0,0,0,229.36651891677653,1,0,0,0,0,1,-1
0,13,4,5,230.63390904201404,1,1,5,1,2.0,0,1,0,0,403.11288741492746,0,1,1,1,0,0,1
0,13,4,6,13.601470508735444,2,1,6,0,,1,0,0,0,150.74813431681335,1,1,4,3,0,0,4
0,13,4,7,172.81782315490494,1,1,7,1,,0,1,0,0,382.6878623630491,0,0,0,0,0,1,-1
0,13,4,8,20.518284528683193,2,0,8,0,,1,0,0,0,108.24047302187847,2,1,2,2,0,0,2
0,46,1,1,47.01063709417264,2,0,1,1,,1,0,0,0,90.52071586106685,2,1,1,1,0,0,1
0,46,1,2,150.0,2,1,2,0,,0,1,0,0,181.1767093199344,1,0,0,0,0,1,-1
0,46,1,3,54.12947441089743,2,0,3,1,,1,0,0,0,66.70832032063167,2,1,2,2,0,0,2
0,46,1,4,398.0314057960753,0,-1,4,0,2.0,0,1,0,0,85.0411665018772,1,0,0,0,0,1,-1
0,46,1,5,64.38167441127949,1,0,5,1,,1,0,0,0,203.00246303924493,1,1,1,1,0,0,1
0,46,1,6,150.0,1,-1,6,0,,0,1,0,0,15.556349186104045,2,1,1,1,0,0,1
0,46,1,7,387.5512869285819,0,0,7,1,,1,0,0,0,288.08679247754486,0,1,2,2,0,0,2
0,46,2,1,150.0,1,0,1,1,,1,0,0,0,62.96824596572466,1,0,0,0,0,1,-1
0,46,2,2,60.67124524847005,2,0,2,0,,0,1,0,0,136.69308687713507,2,0,0,0,0,1,-1
0,46,2,3,80.50465825031493,1,0,3,1,,1,0,0,0,66.21933252457322,1,0,0,0,0,1,-2
0,46,2,4,61.61168720299745,2,1,4,0,,0,1,0,0,180.01111076819674,1,0,0,0,0,1,-1
0,46,2,5,83.2946576918352,2,0,5,1,,1,0,0,0,53.150729063673246,2,0,0,0,0,1,-1
0,46,2,6,405.8423339179884,0,0,6,0,2.0,0,1,0,0,317.10093030453254,0,0,0,0,0,1,-3
0,46,2,7,177.36967046256808,1,1,7,1,,1,0,0,0,414.2366473406234,0,0,0,0,0,1,-1
0,46,2,8,195.8494319624134,1,0,8,0,,0,1,0,0,196.1479033790573,1,0,0,0,0,1,-1
0,48,1,1,137.01459776242822,2,0,1,1,,0,1,0,0,51.0098029794274,2,1,1,1,0,0,1
0,48,1,2,89.45389874119518,2,0,2,0,,1,0,0,0,28.0178514522438,2,1,4,3,0,0,4
0,48,1,3,87.02298546935747,2,0,3,1,,0,1,0,0,26.248809496813376,2,0,0,0,0,1,-3
0,48,1,4,71.5122367151245,1,-1,4,0,,1,0,0,0,184.0108692441835,2,1,1,1,0,0,1
0,48,1,5,403.11288741492746,0,-1,5,1,,0,1,0,0,130.14222988715076,1,0,0,0,0,1,-1
0,48,1,6,57.21887800367987,2,0,6,0,,1,0,0,0,69.6419413859206,2,0,0,0,0,1,-2
0,49,1,1,87.32124598286491,2,0,1,1,,1,0,0,0,64.88451279003334,2,0,0,0,0,1,-2
0,49,1,2,109.85900054160332,2,0,2,0,,0,1,0,0,76.32168761236873,2,0,0,0,0,1,-2
0,49,1,3,23.600847442411894,2,1,3,1,,1,0,0,0,150.0,1,1,1,1,0,0,1
0,49,1,4,109.20164833920778,2,0,4,0,,0,1,0,0,53.2634959423431,2,0,0,0,0,1,-3
0,49,1,5,250.13996082193665,0,-1,5,1,1.0,1,0,0,0,225.84286572747877,1,0,0,0,0,1,-1
0,49,1,6,176.7823520603796,1,-1,6,0,,0,1,0,0,13.601470508735444,2,0,0,0,0,1,-1
0,49,1,7,58.05170109479997,2,0,7,1,,1,0,0,0,61.40032573203501,2,0,0,0,0,1,-2
0,49,1,8,394.63527465243146,0,0,8,0,,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
22230015,1,1,1,99.02019995940222,2,1,1,1,,1,0,0,0,162.60996279441184,1,1,3,3,0,0,3
22230015,1,1,2,150.0,1,1,2,0,,0,1,0,0,323.05572274763995,0,0,0,0,0,1,-1
22230015,1,1,3,140.4314779527724,1,0,3,1,,1,0,0,0,150.0,1,0,0,0,0,1,-2
22230015,1,1,4,70.21395872616783,2,0,4,0,,0,1,0,0,53.45091205957107,2,1,1,1,0,0,1
22230015,1,1,5,55.0,2,1,5,1,,1,0,0,0,139.12943613772032,1,1,4,3,0,0,4
22230015,1,1,6,403.11288741492746,0,0,6,0,1.0,0,1,0,0,258.0310058888272,0,1,2,2,0,0,2
22230015,1,1,7,315.15869018638847,0,0,7,1,,1,0,0,0,375.54227458436685,0,1,3,3,0,0,3
22230015,1,2,1,150.0,1,0,1,1,,0,1,0,0,65.19202405202648,1,0,0,0,0,1,-1
22230015,1,2,2,50.32891812864648,1,0,2,0,,1,0,0,0,150.0,1,0,0,0,0,1,-1
22230015,1,2,3,602.5819446349185,0,-2,3,1,,0,1,0,0,65.14598989960932,2,0,0,0,0,1,-1
22230015,1,2,4,118.3427226321923,2,0,4,0,,1,0,0,0,111.40017953306898,2,0,0,0,0,1,-1
22230015,1,2,5,96.60745312862771,2,0,5,1,,0,1,0,0,100.0,2,1,1,1,0,0,1
22230015,1,2,6,150.0,2,0,6,0,,1,0,0,0,63.60031446463138,2,1,3,3,0,0,3
22230015,1,2,7,403.11288741492746,0,0,7,1,,0,1,0,0,492.6743346268405,0,1,3,3,0,0,3
22230015,1,2,8,28.792360097775937,1,0,8,0,2.0,1,0,0,0,118.92854997854805,1,1,1,1,0,0,1
22230015,1,2,9,42.44997055358225,3,1,9,1,,0,1,0,0,47.16990566028302,2,1,1,1,0,0,1
22230015,1,3,1,150.0,1,1,1,1,,1,0,0,0,271.0350530835449,0,1,4,3,0,0,4
22230015,1,3,2,150.0,2,1,2,0,,0,1,0,0,64.38167441127949,1,0,0,0,0,1,-1
22230015,1,3,3,91.28526715741155,2,0,3,1,,1,0,0,0,82.73451516749222,2,0,0,0,0,1,-1
22230015,1,3,4,61.1310068623117,1,-1,4,0,,0,1,0,0,105.01904589168576,2,0,0,0,0,1,-1
22230015,1,3,5,128.80993750483694,1,1,5,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
22230015,1,3,6,64.1404708432983,2,1,6,0,,0,1,0,0,150.0,1,0,0,0,0,1,-2
22230015,1,3,7,130.20752666416791,1,-1,7,1,,1,0,0,0,102.3132444994293,2,0,0,0,0,1,-1
22230015,1,4,1,139.21566003866087,2,0,1,1,,1,0,0,0,68.76772498781678,2,0,0,0,0,1,-1
22230015,1,4,2,177.00282483621552,1,-1,2,0,,0,1,0,0,103.40696301506973,2,0,0,0,0,1,-1
22230015,1,4,3,65.30696746902278,2,0,3,1,,1,0,0,0,37.44329045369811,2,0,0,0,0,1,-2
22230015,1,4,4,271.93013808697265,0,-2,4,0,,0,1,0,0,150.0,2,0,0,0,0,1,-3
22230015,1,4,5,48.05205510693585,2,0,5,1,,1,0,0,0,157.175061635108,2,1,1,1,0,0,1
22230015,1,4,6,403.11288741492746,0,0,6,0,1.0,0,1,0,0,259.0308861892728,0,1,1,1,0,0,1
22230015,1,4,7,35.73513677041127,2,1,7,1,,1,0,0,0,64.1248781675256,1,1,2,2,0,0,2
22230015,1,4,8,82.46211251235322,2,0,8,0,,0,1,0,0,65.92419889539804,2,1,9,3,0,1,0
22230015,1,5,1,156.62694531912445,2,1,1,1,,0,1,0,0,96.67471230885562,1,1,1,1,0,0,1
22230015,1,5,2,215.5388596054085,1,-1,2,0,,1,0,0,0,75.21303078589507,2,1,2,2,0,0,2
22230015,1,5,3,121.46192819151193,2,2,3,1,,0,1,0,0,287.8350221915325,0,1,4,3,0,0,4
22230015,1,5,4,163.6001222493431,1,-1,4,0,,1,0,0,0,62.369864518050704,2,1,1,1,0,0,1
22230015,1,5,5,67.17886572427373,2,1,5,1,,0,1,0,0,129.24782396620841,1,1,1,1,0,0,1
22230015,1,5,6,403.11288741492746,0,-1,6,0,,1,0,0,0,232.65854809140367,1,1,2,2,0,0,2
22230015,1,5,7,45.880278987817846,2,1,7,1,,0,1,0,0,135.72398461583714,1,0,0,0,0,1,-1
22230015,1,5,8,720.5442387529026,0,0,8,0,1.0,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-1
22230015,2,1,1,163.04907236779974,1,-1,1,1,,1,0,0,0,71.11258679024411,2,1,3,3,0,0,3
22230015,2,1,2,30.0,2,0,2,0,,0,1,0,0,133.79461872586654,2,1,1,1,0,0,1
22230015,2,1,3,87.31551981177229,1,0,3,1,,1,0,0,0,73.78346698278686,1,1,1,1,0,0,1
22230015,2,1,4,150.0,1,1,4,0,,0,1,0,0,377.4784762075846,0,1,1,1,0,0,1
22230015,2,1,5,133.8992158304148,2,0,5,1,,1,0,0,0,75.96051605933177,2,1,1,1,0,0,1
22230015,2,1,6,403.11288741492746,0,0,6,0,2.0,0,1,0,0,311.1028768751585,0,0,0,0,0,1,-1
22230015,2,1,7,90.47098982546837,2,0,7,1,,1,0,0,0,140.73023839957068,2,0,0,0,0,1,-4
22230015,2,1,8,531.7612246111971,0,0,8,0,,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
22230015,2,2,1,149.6562728387955,1,1,1,1,,1,0,0,0,256.1640099623677,0,1,1,1,0,0,1
22230015,2,2,2,150.0,1,0,2,0,,0,1,0,0,223.2778538055219,1,1,2,2,0,0,2
22230015,2,2,3,150.0,1,0,3,1,,1,0,0,0,67.35725647619564,1,0,0,0,0,1,-1
22230015,2,2,4,35.35533905932738,2,0,4,0,,0,1,0,0,59.81638571495272,2,1,2,2,0,0,2
22230015,2,2,5,150.0,1,0,5,1,,1,0,0,0,60.74537019394976,1,1,1,1,0,0,1
22230015,2,2,6,80.23091673413684,1,-1,6,0,,0,1,0,0,61.26989472816156,2,1,1,1,0,0,1
22230015,2,2,7,553.933208970179,0,-1,7,1,,1,0,0,0,201.2411488736834,1,1,2,2,0,0,2
22230015,2,2,8,318.76323501934786,0,0,8,0,2.0,0,1,0,0,384.77525907989457,0,0,0,0,0,1,-2
22230015,2,2,9,91.58602513484249,1,-1,9,1,,1,0,0,0,14.317821063276353,2,0,0,0,0,1,-1
22230015,2,3,1,26.248809496813376,2,1,1,1,,1,0,0,0,128.15615474880636,1,1,2,2,0,0,2
22230015,2,3,2,150.0,2,0,2,0,,0,1,0,0,10.770329614269007,2,0,0,0,0,1,-2
22230015,2,3,3,68.59300255857006,1,0,3,1,,1,0,0,0,188.904737897174,1,1,3,3,0,0,3
22230015,2,3,4,150.0,1,0,4,0,,0,1,0,0,153.63918770938616,1,0,0,0,0,1,-3
22230015,2,3,5,525.2237618387044,0,0,5,1,,1,0,0,0,377.1604433129222,0,0,0,0,0,1,-2
22230015,2,3,6,380.8214804865923,0,0,6,0,2.0,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
22230015,2,4,1,190.24457942343588,2,0,1,1,,1,0,0,0,104.69479452198185,2,0,0,0,0,1,-2
22230015,2,4,2,58.180752831155424,2,2,2,0,,0,1,0,0,332.66199061509866,0,0,0,0,0,1,-2
22230015,2,4,3,200.24235316236172,1,-1,3,1,,1,0,0,0,36.124783736376884,2,0,0,0,0,1,-2
22230015,2,4,4,47.16990566028302,2,0,4,0,,0,1,0,0,134.97036711811967,2,0,0,0,0,1,-2
22230015,2,4,5,67.67569726275453,1,-1,5,1,,1,0,0,0,150.0,2,0,0,0,0,1,-1
22230015,2,4,6,69.33974329343886,2,0,6,0,,0,1,0,0,44.721359549995796,2,0,0,0,0,1,-1
22230015,2,4,7,430.96751617726363,0,0,7,1,1.0,1,0,0,0,352.2101645324848,0,1,2,2,0,0,2
22230015,2,4,8,18.24828759089466,2,0,8,0,,0,1,0,0,86.33075929238663,2,1,1,1,0,0,1
22230015,2,5,1,150.0,2,1,1,1,,0,1,0,0,184.61852561430555,1,0,0,0,0,1,-2
22230015,2,5,2,114.94781424629178,2,0,2,0,,1,0,0,0,69.1158447825099,2,1,1,1,0,0,1
22230015,2,5,3,132.20060514233663,2,1,3,1,,0,1,0,0,100.4987562112089,1,1,2,2,0,0,2
22230015,2,5,4,180.0999722376436,1,-1,4,0,,1,0,0,0,85.21150157109074,2,0,0,0,0,1,-1
22230015,2,5,5,65.73431371817918,2,0,5,1,,0,1,0,0,51.97114584074513,2,0,0,0,0,1,-1
22230015,2,5,6,431.1020760794362,0,0,6,0,2.0,1,0,0,0,355.95083930228344,0,0,0,0,0,1,-2
22230015,2,5,7,278.21214926742505,0,0,7,1,,0,1,0,0,309.9193443462347,0,0,0,0,0,1,-2
22230015,2,5,8,101.40019723846694,2,0,8,0,,1,0,0,0,32.7566787083184,2,0,0,0,0,1,-1
22230015,2,5,9,11.704699910719626,1,0,9,1,,0,1,0,0,150.0,1,0,0,0,0,1,-1
22230015,3,1,1,199.48934808655824,1,1,1,1,,0,1,0,0,442.28497600529005,0,1,1,1,0,0,1
22230015,3,1,2,68.8839603971781,2,1,2,0,,1,0,0,0,31.78049716414141,1,1,2,2,0,0,2
22230015,3,1,3,26.92582403567252,2,0,3,1,,0,1,0,0,77.47257579298626,2,0,0,0,0,1,-2
22230015,3,1,4,76.89603370785778,2,0,4,0,,1,0,0,0,83.57032966310472,2,1,1,1,0,0,1
22230015,3,1,5,403.11288741492746,0,0,5,1,1.0,0,1,0,0,289.836160614924,0,0,0,0,0,1,-1
22230015,3,1,6,40.496913462633174,2,0,6,0,,1,0,0,0,84.50443775329198,2,1,1,1,0,0,1
22230015,3,2,1,130.24976007655445,2,1,1,1,,1,0,0,0,63.071388124885914,1,0,0,0,0,1,-1
22230015,3,2,2,49.72926703662542,2,1,2,0,,0,1,0,0,223.75432956704995,1,1,1,1,0,0,1
22230015,3,2,3,135.18135966175217,2,0,3,1,,1,0,0,0,38.01315561749642,2,0,0,0,0,1,-2
22230015,3,2,4,195.94131774590065,1,-1,4,0,,0,1,0,0,89.1403387922662,2,1,1,1,0,0,1
22230015,3,2,5,403.11288741492746,0,0,5,1,,1,0,0,0,1004.6392387319938,0,1,2,2,0,0,2
22230015,3,2,6,181.41664752717708,1,1,6,0,2.0,0,1,0,0,308.3504499753487,0,1,1,1,0,0,1
22230015,3,2,7,82.00609733428362,2,0,7,1,,1,0,0,0,104.62313319720452,2,1,1,1,0,0,1
22230015,3,2,8,150.0,1,0,8,0,,0,1,0,0,47.50789408087881,1,0,0,0,0,1,-2
22230015,3,3,1,333.0015014981164,0,-1,1,1,,0,1,0,0,34.23448553724738,1,1,1,1,0,0,1
22230015,3,3,2,17.029386365926403,2,1,2,0,,1,0,0,0,132.1854757528224,1,1,3,3,0,0,3
22230015,3,3,3,150.0,1,-1,3,1,,0,1,0,0,53.85164807134504,2,1,1,1,0,0,1
22230015,3,3,4,150.00333329629711,2,1,4,0,,1,0,0,0,55.94640292279746,1,1,2,2,0,0,2
22230015,3,3,5,396.1275047254356,0,-2,5,1,,0,1,0,0,72.3671196055225,2,1,2,2,0,0,2
22230015,3,3,6,403.11288741492746,0,0,6,0,2.0,1,0,0,0,315.35694062442957,0,0,0,0,0,1,-1
22230015,3,3,7,63.34824385884742,2,1,7,1,,0,1,0,0,134.33167906342868,1,0,0,0,0,1,-2
22230015,3,3,8,317.8443015062564,0,0,8,0,,1,0,0,0,457.8394915251414,0,1,1,1,0,0,1
22230015,3,4,1,58.137767414994535,1,0,1,1,,0,1,0,0,91.60785992479029,1,1,3,3,0,0,3
22230015,3,4,2,177.72169254201918,1,-1,2,0,,1,0,0,0,119.00420160649792,2,0,0,0,0,1,-1
22230015,3,4,3,61.84658438426491,2,0,3,1,,0,1,0,0,79.93122043357026,2,0,0,0,0,1,-1
22230015,3,4,4,139.38794782907166,1,-1,4,0,,1,0,0,0,163.11039206623224,2,0,0,0,0,1,-1
22230015,3,4,5,362.1077187799233,0,0,5,1,2.0,0,1,0,0,403.11288741492746,0,1,1,1,0,0,1
22230015,3,4,6,35.4400902933387,2,0,6,0,,1,0,0,0,52.88667128870941,2,0,0,0,0,1,-1
